year_month,score_date,ticker,ticker_name,ticker_role,score_return,score_ma_pos,score_momentum,score_vol,score_rs,direction_date,hsi_direction,raw3_signal_date,raw3_signal,raw_signal_date,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs,event_balance_raw,event_intensity_raw,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2017-09,2017-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,1.309911010197843,0.9909460661926632,-0.6860191316735892,3.286578808554231,0.5201300767839881,2017-09-30,0.1084309366011027,2017-09-30,watch,2017-09-30,0.001139,0.003078,0.00137,0.003597,0.001394,-0.021441,0.006575,0.01276,0.0,0,0.0,0.1071428571428571,0.1785714285714285,-0.0284116232699976,0.3292414379544922,mixed_or_neutral,medium_accumulated_intensity
2017-10,2017-10-31,069500,KODEX 200,위험자산,-4.644035234967016,-3.070221647723779,-2.746245753410799,0.1146650986038177,,2017-10-31,-0.2069167507499556,2017-10-31,watch,2017-10-31,0.047848,0.036965,0.056876,0.098533,0.095778,0.0,0.210786,0.324989,0.0,0,0.055531,0.4285714285714286,0.8571428571428572,0.1201897319166065,0.4216789674575663,risk_accumulation,high_accumulated_intensity
2017-10,2017-10-31,114260,KODEX 국고채3년,방어 채권,9.106347339956049,7.233975013447608,7.254985191013985,3.633224186569077,4.589203313994894,2017-10-31,0.6363547008996323,2017-10-31,caution,2017-10-31,-0.008477,-0.007121,-0.006251,-0.007104,0.015076,-0.056325,-0.005714,-0.006376,-0.009281,0,-0.008665,0.4285714285714286,0.8571428571428572,0.1201897319166065,0.4216789674575663,risk_accumulation,high_accumulated_intensity
2017-10,2017-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,9.781248016216455,9.317481527352951,8.019649256284719,10.0,3.527134977751749,2017-10-31,0.8129102755521176,2017-10-31,caution,2017-10-31,9.9e-05,0.002033,0.000623,0.002569,0.00247,-0.047749,0.005574,0.012109,-0.000346,0,0.0,0.4285714285714286,0.8571428571428572,0.1201897319166065,0.4216789674575663,risk_accumulation,high_accumulated_intensity
2017-11,2017-11-30,069500,KODEX 200,위험자산,8.544384601695457,6.775393191896899,5.816096917639872,0.6739153312144736,,2017-11-30,0.436195800848934,2017-11-30,caution,2017-11-30,-0.040973,0.046253,0.002461,0.023918,0.097236,0.0,0.066475,0.328855,-0.040973,0,-0.03836,0.1111111111111111,0.6296296296296295,0.1699878983096005,0.482958354691387,risk_accumulation,high_accumulated_intensity
2017-11,2017-11-30,114260,KODEX 국고채3년,방어 채권,-3.969830870957807,-0.3857635036853869,0.3705218920151561,-3.750355896158242,-9.573286098665715,2017-11-30,-0.34617428954904,2017-11-30,buy,2017-11-30,0.004095,-0.00324,-0.000431,-0.000444,0.00976,0.045067,-0.002187,0.007566,-0.005677,0,0.002664,0.1111111111111111,0.6296296296296295,0.1699878983096005,0.482958354691387,risk_accumulation,high_accumulated_intensity
2017-11,2017-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,2.098261488547656,5.928317708741602,5.582741262520933,-4.553352176080159,-9.006925179804922,2017-11-30,0.0009808620785022,2017-11-30,watch,2017-11-30,0.001039,0.00218,0.000894,0.002796,0.000788,0.042012,0.005168,0.01271,0.0,0,0.0,0.1111111111111111,0.6296296296296295,0.1699878983096005,0.482958354691387,risk_accumulation,high_accumulated_intensity
2017-12,2017-12-31,069500,KODEX 200,위험자산,3.981094591771328,4.804806371476348,5.42925159372184,8.574635984754863,,2017-12-31,0.4557957708344876,2017-12-31,caution,2017-12-31,-0.006667,0.029329,-0.003033,0.029893,0.141617,0.0,0.067016,0.282659,-0.033751,0,-0.010855,0.1851851851851851,0.4074074074074074,0.1304229365224165,0.5016022703249031,risk_accumulation,high_accumulated_intensity
2017-12,2017-12-31,114260,KODEX 국고채3년,방어 채권,-1.824372632873387,-0.085786149927719,2.102314829035549,-2.784185391171203,-3.869961766874961,2017-12-31,-0.1292398222362344,2017-12-31,watch,2017-12-31,0.002725,-0.003879,0.001527,-0.001403,0.010248,0.009391,-0.003056,0.005744,-0.003249,0,0.00051,0.1851851851851851,0.4074074074074074,0.1304229365224165,0.5016022703249031,risk_accumulation,high_accumulated_intensity
2017-12,2017-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-5.65454554126528,-0.429410780456286,2.235995948912303,1.866288402318196,-3.746041522055958,2017-12-31,-0.1145542698509405,2017-12-31,watch,2017-12-31,0.001438,0.002727,0.001608,0.003276,0.001411,0.008104,0.005664,0.012964,0.0,0,0.0,0.1851851851851851,0.4074074074074074,0.1304229365224165,0.5016022703249031,risk_accumulation,high_accumulated_intensity
2018-01,2018-01-31,069500,KODEX 200,위험자산,0.1404819746272339,2.02559608076119,5.057909388475598,3.002297844762639,,2018-01-31,0.2045257057725332,2018-01-31,watch,2018-01-31,0.02369,0.019973,0.017763,0.030186,0.115206,0.0,0.046894,0.27298,-0.011728,0,0.017907,0.1481481481481481,0.4444444444444444,0.1160504868188228,0.4458324102310145,risk_accumulation,high_accumulated_intensity
2018-01,2018-01-31,114260,KODEX 국고채3년,방어 채권,5.483738395748265,5.503605191328493,4.486549044513926,2.355525446832605,0.690608920679108,2018-01-31,0.3704005399820479,2018-01-31,caution,2018-01-31,-0.003277,0.000256,-0.002063,-0.003385,0.012666,-0.026967,-0.007135,-0.000356,-0.004546,0,-0.005089,0.1481481481481481,0.4444444444444444,0.1160504868188228,0.4458324102310145,risk_accumulation,high_accumulated_intensity
2018-01,2018-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-4.587663595279087,-4.189181029262893,-3.433346653495115,-1.359678421453714,0.2179778637954934,2018-01-31,-0.2670378367139063,2018-01-31,watch,2018-01-31,0.00155,0.004033,0.002068,0.003936,0.001076,-0.022141,0.006224,0.01331,0.0,0,0.0,0.1481481481481481,0.4444444444444444,0.1160504868188228,0.4458324102310145,risk_accumulation,high_accumulated_intensity
2018-02,2018-02-28,069500,KODEX 200,위험자산,9.840920087142273,7.805360004542838,9.0822422894311,10.0,,2018-02-28,0.7345704476223242,2018-02-28,caution,2018-02-28,-0.064502,-0.05403,-0.029846,-0.030899,0.208035,0.0,0.025836,0.186995,-0.070811,0,-0.072258,0.037037037037037,0.6296296296296295,0.1305426140230464,0.5271402036761916,risk_accumulation,high_accumulated_intensity
2018-02,2018-02-28,114260,KODEX 국고채3년,방어 채권,-4.004971266214334,-1.771921509684054,-0.063476373648494,6.220649503543541,-9.0896257180201,2018-02-28,-0.1741869072804688,2018-02-28,watch,2018-02-28,0.002097,0.00236,0.00117,0.000646,0.015252,0.066599,-0.00252,0.002573,-0.000909,0,0.001474,0.037037037037037,0.6296296296296295,0.1305426140230464,0.5271402036761916,risk_accumulation,high_accumulated_intensity
2018-02,2018-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,-4.657945470146423,-7.903554354495629,-7.003892113029172,0.7746722621082172,-9.1012798066963,2018-02-28,-0.5578399896451861,2018-02-28,buy,2018-02-28,0.001497,0.00469,0.002268,0.004389,0.001271,0.065999,0.006981,0.013612,0.0,0,0.0,0.037037037037037,0.6296296296296295,0.1305426140230464,0.5271402036761916,risk_accumulation,high_accumulated_intensity
2018-03,2018-03-31,069500,KODEX 200,위험자산,0.6661983090729222,5.686709170296909,4.747254951984571,5.403078269578334,,2018-03-31,0.3300648140186547,2018-03-31,caution,2018-03-31,0.00852,-0.00125,-0.016905,0.00884,0.159739,0.0,0.019248,0.158217,-0.062894,1,0.007374,-0.2222222222222222,0.7407407407407407,0.0066815412840317,0.5304219591199613,mixed_or_neutral,high_accumulated_intensity
2018-03,2018-03-31,114260,KODEX 국고채3년,방어 채권,-5.277235055231558,-6.226327519233147,-1.58764044279042,-5.609954272676388,-1.051515804168792,2018-03-31,-0.3950534618820062,2018-03-31,buy,2018-03-31,0.003671,0.004037,0.00445,0.002014,0.008525,-0.004849,-0.001665,0.008267,0.0,0,0.003074,-0.2222222222222222,0.7407407407407407,0.0066815412840317,0.5304219591199613,mixed_or_neutral,high_accumulated_intensity
2018-03,2018-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-0.952641792999558,-5.231118198511084,-5.158958950619295,-2.913321924194978,-0.7288025879862636,2018-03-31,-0.2996968690862236,2018-03-31,watch,2018-03-31,0.001146,0.0046,0.001916,0.004261,0.000899,-0.007374,0.007037,0.013712,0.0,0,0.0,-0.2222222222222222,0.7407407407407407,0.0066815412840317,0.5304219591199613,mixed_or_neutral,high_accumulated_intensity
2018-04,2018-04-30,069500,KODEX 200,위험자산,-1.746783890227394,0.7340852364724288,4.739346284675766,0.1340881883830233,,2018-04-30,0.0772147163860764,2018-04-30,watch,2018-04-30,0.025258,-0.032702,0.022622,-0.00428,0.11963,0.0,-0.005396,0.180139,-0.028111,1,0.026226,-0.2592592592592592,0.5555555555555556,-0.0776302805072646,0.6030751796248512,relief_accumulation,high_accumulated_intensity
2018-04,2018-04-30,114260,KODEX 국고채3년,방어 채권,-2.130483719049604,-4.576074634299638,-5.757770321366154,-2.036128820422884,1.198974215433346,2018-04-30,-0.2660296655940987,2018-04-30,watch,2018-04-30,0.001819,0.007606,0.00393,0.005918,0.010185,-0.023439,0.008328,0.005105,-0.000726,0,0.000558,-0.2592592592592592,0.5555555555555556,-0.0776302805072646,0.6030751796248512,relief_accumulation,high_accumulated_intensity
2018-04,2018-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-3.984009883522955,-5.763455084745656,-6.866685798451941,-3.180813863399154,1.344487994388283,2018-04-30,-0.3690095327146284,2018-04-30,buy,2018-04-30,0.001493,0.004142,0.002024,0.004592,0.000868,-0.023765,0.008141,0.014012,0.0,0,0.0,-0.2592592592592592,0.5555555555555556,-0.0776302805072646,0.6030751796248512,relief_accumulation,high_accumulated_intensity
2018-05,2018-05-31,069500,KODEX 200,위험자산,5.32804263323386,5.167894527828649,6.28686963416269,-1.020935254205819,,2018-05-31,0.3152374308203876,2018-05-31,caution,2018-05-31,-0.030851,-0.015758,-0.016971,-0.035502,0.111008,0.0,-0.059896,0.05467,-0.037152,1,-0.038593,-0.2592592592592592,0.7037037037037037,-0.1281238325470673,0.5255763597478157,relief_accumulation,high_accumulated_intensity
2018-05,2018-05-31,114260,KODEX 국고채3년,방어 채권,-2.162961409562746,-5.808525025910173,-6.01174873079155,-0.7275851337668224,-4.584293016137567,2018-05-31,-0.3859022663233772,2018-05-31,buy,2018-05-31,0.001997,0.007872,0.003649,0.006798,0.010758,0.032848,0.010525,0.006841,-9.1e-05,0,0.000556,-0.2592592592592592,0.7037037037037037,-0.1281238325470673,0.5255763597478157,relief_accumulation,high_accumulated_intensity
2018-05,2018-05-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-3.596571001582855,-5.612377295693082,-7.514131465860359,-1.241879368565606,-4.589586617449668,2018-05-31,-0.4510909149830314,2018-05-31,buy,2018-05-31,0.001541,0.004236,0.002118,0.004891,0.001069,0.032391,0.008895,0.014161,0.0,0,0.0,-0.2592592592592592,0.7037037037037037,-0.1281238325470673,0.5255763597478157,relief_accumulation,high_accumulated_intensity
2018-06,2018-06-30,069500,KODEX 200,위험자산,4.055796098310019,7.383601832037425,7.120615215574537,0.8671689836568076,,2018-06-30,0.3885436425915757,2018-06-30,caution,2018-06-30,-0.050711,-0.047959,-0.042062,-0.055524,0.128216,0.0,-0.067902,-0.009469,-0.069814,0,-0.031315,-0.25,0.75,-0.1769107855998934,0.6344375809072034,relief_accumulation,high_accumulated_intensity
2018-06,2018-06-30,114260,KODEX 국고채3년,방어 채권,-4.508397180475252,-7.576461072064447,-7.185535799383976,-1.069457602333042,-6.576388255161989,2018-06-30,-0.5383247981883741,2018-06-30,buy,2018-06-30,0.004301,0.008963,0.005303,0.008276,0.010508,0.055012,0.011563,0.008289,-0.000635,0,0.002829,-0.25,0.75,-0.1769107855998934,0.6344375809072034,relief_accumulation,high_accumulated_intensity
2018-06,2018-06-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.7540456212661,-3.566068564446894,-6.592007402138424,-2.59719586376936,-6.483690849083686,2018-06-30,-0.4198601660140892,2018-06-30,buy,2018-06-30,0.00139,0.004431,0.001968,0.004923,0.000925,0.052101,0.008949,0.014461,0.0,0,0.0,-0.25,0.75,-0.1769107855998934,0.6344375809072034,relief_accumulation,high_accumulated_intensity
2018-07,2018-07-31,069500,KODEX 200,위험자산,-2.062365687421072,3.36961387391385,5.17988643573485,-5.953127723035305,,2018-07-31,0.0106801379838464,2018-07-31,watch,2018-07-31,0.016849,-0.060694,-0.025798,-0.046256,0.076263,0.0,-0.094922,-0.045068,-0.065396,0,0.014227,-0.1428571428571428,0.5,-0.1691594230284706,0.6390573822121441,relief_accumulation,high_accumulated_intensity
2018-07,2018-07-31,114260,KODEX 국고채3년,방어 채권,-1.340862753181292,-4.470739600195011,-6.393587075889312,-4.557074367740849,2.004463982021325,2018-07-31,-0.2951559962997028,2018-07-31,watch,2018-07-31,0.00145,0.009506,0.004367,0.008825,0.008536,-0.015399,0.01552,0.01103,-0.000452,0,0.000756,-0.1428571428571428,0.5,-0.1691594230284706,0.6390573822121441,relief_accumulation,high_accumulated_intensity
2018-07,2018-07-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-0.8477474430286301,-1.545266893834733,-3.552756295637246,-0.553547238954422,2.175677799578839,2018-07-31,-0.0864728014375238,2018-07-31,watch,2018-07-31,0.001239,0.004125,0.001783,0.00455,0.001109,-0.01561,0.008285,0.01466,-5e-05,0,0.0,-0.1428571428571428,0.5,-0.1691594230284706,0.6390573822121441,relief_accumulation,high_accumulated_intensity
2018-08,2018-08-31,069500,KODEX 200,위험자산,-2.789544125267177,0.0006441141734469,2.958868303301057,-3.616339639870347,,2018-08-31,-0.0689274269532604,2018-08-31,watch,2018-08-31,0.001672,-0.034557,0.003889,-0.027552,0.097399,0.0,-0.049771,-0.008381,-0.055809,0,0.01853,-0.4285714285714286,0.5,-0.2127377802973041,0.607600046191316,relief_accumulation,high_accumulated_intensity
2018-08,2018-08-31,114260,KODEX 국고채3년,방어 채권,-6.935964420706747,-7.071559677939137,-8.594327205567286,-4.75328917696305,-0.0660014753349435,2018-08-31,-0.5484228391302233,2018-08-31,buy,2018-08-31,0.00706,0.013318,0.006852,0.013891,0.008048,0.005388,0.021295,0.018901,0.0,0,0.005766,-0.4285714285714286,0.5,-0.2127377802973041,0.607600046191316,relief_accumulation,high_accumulated_intensity
2018-08,2018-08-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.177833662273493,-2.726252116540848,-3.823821591046071,-2.21015753673826,0.5792378835783017,2018-08-31,-0.2071765404604074,2018-08-31,watch,2018-08-31,0.001534,0.004168,0.001944,0.004708,0.000965,-0.000137,0.008422,0.01536,0.0,0,0.0,-0.4285714285714286,0.5,-0.2127377802973041,0.607600046191316,relief_accumulation,high_accumulated_intensity
2018-09,2018-09-30,069500,KODEX 200,위험자산,-1.68714551333597,-1.461561765807879,0.8373063230134186,-2.40697956601487,,2018-09-30,-0.094367610442906,2018-09-30,watch,2018-09-30,0.013627,-0.001963,0.018324,-0.006423,0.104511,0.0,-0.030933,-0.00373,-0.006268,0,0.011858,-0.1785714285714285,0.25,-0.2447803812883177,0.5669532627865961,relief_accumulation,high_accumulated_intensity
2018-09,2018-09-30,114260,KODEX 국고채3년,방어 채권,1.64384683434002,-1.897661483355261,-3.752280491923894,0.9534718965214936,1.740258919620871,2018-09-30,-0.0262472864959354,2018-09-30,watch,2018-09-30,0.000478,0.008555,0.002954,0.008753,0.011296,-0.013149,0.017226,0.015451,-0.00297,0,-0.001149,-0.1785714285714285,0.25,-0.2447803812883177,0.5669532627865961,relief_accumulation,high_accumulated_intensity
2018-09,2018-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,1.500812305600742,-0.7013900605902326,-2.75750991698906,5.660019042030701,1.740953550749205,2018-09-30,0.1088576984160271,2018-09-30,watch,2018-09-30,0.001186,0.004164,0.001796,0.004605,0.001761,-0.012441,0.008464,0.015358,0.0,0,0.0,-0.1785714285714285,0.25,-0.2447803812883177,0.5669532627865961,relief_accumulation,high_accumulated_intensity
2018-10,2018-10-31,069500,KODEX 200,위험자산,10.0,10.0,9.846823928721442,8.019492061641696,,2018-10-31,0.7573263198072627,2018-10-31,caution,2018-10-31,-0.121297,-0.110077,-0.08704,-0.132251,0.198082,0.0,-0.165379,-0.180379,-0.126804,1,-0.122484,0.1071428571428571,0.6071428571428572,-0.0170293734777861,0.5434130133534895,mixed_or_neutral,high_accumulated_intensity
2018-10,2018-10-31,114260,KODEX 국고채3년,방어 채권,-3.427230016845547,-3.983417242161005,-5.115240126483953,2.706971165501856,-10.0,2018-10-31,-0.396378324399773,2018-10-31,buy,2018-10-31,0.003971,0.010087,0.004277,0.011434,0.012365,0.125269,0.020244,0.023064,-0.000539,0,0.003183,0.1071428571428571,0.6071428571428572,-0.0170293734777861,0.5434130133534895,mixed_or_neutral,high_accumulated_intensity
2018-10,2018-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.057026563158074,-0.9051092821031594,-2.380265502736613,1.735166558820971,-10.0,2018-10-31,-0.2521446957835375,2018-10-31,watch,2018-10-31,0.001382,0.004009,0.001836,0.004615,0.001398,0.122679,0.008452,0.016057,0.0,0,0.0,0.1071428571428571,0.6071428571428572,-0.0170293734777861,0.5434130133534895,mixed_or_neutral,high_accumulated_intensity
2018-11,2018-11-30,069500,KODEX 200,위험자산,-1.212002492440028,1.998972832058528,3.815992456352627,-2.244025889583204,,2018-11-30,0.0471787381277584,2018-11-30,watch,2018-11-30,0.033485,-0.083952,-0.03148,-0.065263,0.116459,0.0,-0.145324,-0.171352,-0.101327,1,-0.005399,0.2142857142857142,0.5714285714285714,-0.0050742210464432,0.5656446837994458,mixed_or_neutral,high_accumulated_intensity
2018-11,2018-11-30,114260,KODEX 국고채3년,방어 채권,-2.558853550780561,-3.525232433843019,-3.846061452988306,-2.050568871436123,5.397571155586092,2018-11-30,-0.1316629030692384,2018-11-30,watch,2018-11-30,0.003597,0.007339,0.004811,0.010565,0.009248,-0.029889,0.02076,0.031318,-0.000179,0,0.002865,0.2142857142857142,0.5714285714285714,-0.0050742210464432,0.5656446837994458,mixed_or_neutral,high_accumulated_intensity
2018-11,2018-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,2.705857242612899,1.470148136493091,-0.1533544918223271,-0.5356897788731337,5.698084896791801,2018-11-30,0.1837009201040466,2018-11-30,watch,2018-11-30,0.001232,0.003805,0.001753,0.004359,0.001095,-0.032253,0.00804,0.016956,-4.9e-05,0,0.0,0.2142857142857142,0.5714285714285714,-0.0050742210464432,0.5656446837994458,mixed_or_neutral,high_accumulated_intensity
2018-12,2018-12-31,069500,KODEX 200,위험자산,1.942404590129895,1.526327664757825,5.529300807148289,1.267552477599763,,2018-12-31,0.2053117107927154,2018-12-31,watch,2018-12-31,-0.028686,-0.120518,-0.020376,-0.089704,0.153189,0.0,-0.119908,-0.171194,-0.089896,1,-0.031939,0.0,0.3571428571428571,0.0148158646174519,0.5193762072730327,mixed_or_neutral,high_accumulated_intensity
2018-12,2018-12-31,114260,KODEX 국고채3년,방어 채권,-0.4377244648762492,-2.249224148122329,-3.874857992216544,-0.5225783663494302,-1.776432797536768,2018-12-31,-0.1772163553820264,2018-12-31,watch,2018-12-31,0.004184,0.010438,0.004957,0.011451,0.010081,0.032869,0.019731,0.029836,-0.000988,0,0.001263,0.0,0.3571428571428571,0.0148158646174519,0.5193762072730327,mixed_or_neutral,high_accumulated_intensity
2018-12,2018-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.829663733052866,-3.303189078774943,-3.067237287621809,0.5491840571468221,-1.660460597912734,2018-12-31,-0.2062273328043106,2018-12-31,watch,2018-12-31,0.001678,0.004299,0.002077,0.004787,0.001156,0.030364,0.008382,0.017356,0.0,0,0.0,0.0,0.3571428571428571,0.0148158646174519,0.5193762072730327,mixed_or_neutral,high_accumulated_intensity
