date,069500_ma20_gap_raw,069500_ma60_gap_raw,069500_vol20_raw,069500_drawdown_60_raw,069500_risk_vs_cash_ret20_raw,114260_ma20_gap_raw,114260_ma60_gap_raw,114260_vol20_raw,114260_drawdown_60_raw,114260_risk_vs_cash_ret20_raw,153130_ma20_gap_raw,153130_ma60_gap_raw,153130_vol20_raw,153130_drawdown_60_raw,153130_risk_vs_cash_ret20_raw,069500_ma20_gap_direction,069500_ma60_gap_direction,069500_vol20_direction,069500_drawdown_60_direction,069500_risk_vs_cash_ret20_direction,114260_ma20_gap_direction,114260_ma60_gap_direction,114260_vol20_direction,114260_drawdown_60_direction,114260_risk_vs_cash_ret20_direction,153130_ma20_gap_direction,153130_ma60_gap_direction,153130_vol20_direction,153130_drawdown_60_direction,153130_risk_vs_cash_ret20_direction,069500_ma20_gap_score,069500_ma60_gap_score,069500_vol20_score,069500_drawdown_60_score,069500_risk_vs_cash_ret20_score,114260_ma20_gap_score,114260_ma60_gap_score,114260_vol20_score,114260_drawdown_60_score,114260_risk_vs_cash_ret20_score,153130_ma20_gap_score,153130_ma60_gap_score,153130_vol20_score,153130_drawdown_60_score,153130_risk_vs_cash_ret20_score
2012-06-01,-0.02127879025719681,-0.06511741426789819,0.21435795240673292,-0.10552321101044759,-0.08834699212620811,0.00352095963176402,0.00955715428101156,0.011028957284293971,0.0,0.003632543304000313,0.001418240758765954,0.004265908004806418,0.0019829362092698495,0.0,0.0,0.02127879025719681,0.06511741426789819,0.21435795240673292,0.10552321101044759,0.08834699212620811,-0.00352095963176402,-0.00955715428101156,0.011028957284293971,-0.0,-0.003632543304000313,-0.001418240758765954,-0.004265908004806418,0.0019829362092698495,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-04,-0.040475310803613995,-0.087136335958381,0.22647570591424457,-0.12785312123135628,-0.10551649402212915,0.004107822230637215,0.010250825950832931,0.011230299548710403,0.0,0.004048262453147711,0.001472571464798067,0.00432248321847295,0.00199308035849963,0.0,0.0,0.040475310803613995,0.087136335958381,0.22647570591424457,0.12785312123135628,0.10551649402212915,-0.004107822230637215,-0.010250825950832931,0.011230299548710403,-0.0,-0.004048262453147711,-0.001472571464798067,-0.00432248321847295,0.00199308035849963,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-05,-0.026880285227293355,-0.0765700630591396,0.22745602889509792,-0.1190672280385997,-0.07983710703950153,0.0033693566616226356,0.009554516586861572,0.011275647418299473,-0.00046488925772847356,0.002495416977774889,0.0014251678290804204,0.004282852609129639,0.001969716119354993,0.0,0.0,0.026880285227293355,0.0765700630591396,0.22745602889509792,0.1190672280385997,0.07983710703950153,-0.0033693566616226356,-0.009554516586861572,0.011275647418299473,0.00046488925772847356,-0.002495416977774889,-0.0014251678290804204,-0.004282852609129639,0.001969716119354993,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-07,0.0013488622413999618,-0.051605257860313336,0.24833355789402162,-0.09637145578575146,-0.062417588086487896,0.002920544659791524,0.009141741556993654,0.011353987328933573,-0.0006508785936112371,0.0022595942292567006,0.001524057024187897,0.004389909706808304,0.0019943326109928884,0.0,0.0,-0.0013488622413999618,0.051605257860313336,0.24833355789402162,0.09637145578575146,0.062417588086487896,-0.002920544659791524,-0.009141741556993654,0.011353987328933573,0.0006508785936112371,-0.0022595942292567006,-0.001524057024187897,-0.004389909706808304,0.0019943326109928884,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-08,-0.0009257808972625847,-0.05544322327461981,0.24778379333514822,-0.1011304926783767,-0.05972542834431427,0.003810468516685761,0.010122087193474849,0.011788026399224157,0.0,0.00357482030804257,0.0014298978430118403,0.004298401801533958,0.0020250425217230145,0.0,0.0,0.0009257808972625847,0.05544322327461981,0.24778379333514822,0.1011304926783767,0.05972542834431427,-0.003810468516685761,-0.010122087193474849,0.011788026399224157,-0.0,-0.00357482030804257,-0.0014298978430118403,-0.004298401801533958,0.0020250425217230145,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-11,0.018365849911977872,-0.03798790610079772,0.2578199624892643,-0.08557245401295954,-0.03992278848036712,0.0017906862766161602,0.008124310806612689,0.013801154773804152,-0.0017654093055423647,0.002229580125066466,0.0013923637069090944,0.004255376056440108,0.0019920042517918173,0.0,0.0,-0.018365849911977872,0.03798790610079772,0.2578199624892643,0.08557245401295954,0.03992278848036712,-0.0017906862766161602,-0.008124310806612689,0.013801154773804152,0.0017654093055423647,-0.002229580125066466,-0.0013923637069090944,-0.004255376056440108,0.0019920042517918173,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-12,0.012268085107682847,-0.043712887859114424,0.2522081404088139,-0.09234478209706598,-0.03018486071523674,0.002561908063571927,0.00889173371110985,0.013419977751379436,-0.0007700135884750603,0.0018218899195634464,0.0013055164957724852,0.004163730759500828,0.001992029773260249,0.0,0.0,-0.012268085107682847,0.043712887859114424,0.2522081404088139,0.09234478209706598,0.03018486071523674,-0.002561908063571927,-0.00889173371110985,0.013419977751379436,0.0007700135884750603,-0.0018218899195634464,-0.0013055164957724852,-0.004163730759500828,0.001992029773260249,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-13,0.01722967959448729,-0.038891648870501005,0.2527524019935549,-0.0890502890008743,-0.027186606749933895,0.0017458767878162362,0.00807572433514947,0.012937164638765323,-0.0013336369801484338,0.0021391726953767787,0.001310328219383372,0.004172305518195474,0.0019259380425308448,0.0,0.0,-0.01722967959448729,0.038891648870501005,0.2527524019935549,0.0890502890008743,0.027186606749933895,-0.0017458767878162362,-0.00807572433514947,0.012937164638765323,0.0013336369801484338,-0.0021391726953767787,-0.001310328219383372,-0.004172305518195474,0.0019259380425308448,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-14,0.02138709652352011,-0.03455784267621809,0.25286110999226163,-0.08612174924234506,-0.01966537297779991,0.0029688357068875515,0.009316660757969553,0.013539165742639513,0.0,0.0027562913376013576,0.0014116331333049459,0.004276803217098113,0.0019519982521005769,0.0,0.0,-0.02138709652352011,0.03455784267621809,0.25286110999226163,0.08612174924234506,0.01966537297779991,-0.0029688357068875515,-0.009316660757969553,0.013539165742639513,-0.0,-0.0027562913376013576,-0.0014116331333049459,-0.004276803217098113,0.0019519982521005769,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-15,0.014915198525071283,-0.038758439928589294,0.22416223408618619,-0.09142944222429505,0.007610056467836079,0.0026660224964714097,0.009004692282313043,0.013362464640225698,0.0,0.0030823505638775117,0.0013619809932747806,0.004233244435955408,0.0019272204528562186,0.0,0.0,-0.014915198525071283,0.038758439928589294,0.22416223408618619,0.09142944222429505,-0.007610056467836079,-0.0026660224964714097,-0.009004692282313043,0.013362464640225698,-0.0,-0.0030823505638775117,-0.0013619809932747806,-0.004233244435955408,0.0019272204528562186,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-18,0.03179740334521952,-0.020232402043966924,0.23253542228941712,-0.0749564289089989,0.02660086101878889,0.001304462015595309,0.007583277430949886,0.014294322440824587,-0.001126804254246938,0.0019158237742706863,0.0012751787159186456,0.004139990453417619,0.0018731740154729034,0.0,0.0,-0.03179740334521952,0.020232402043966924,0.23253542228941712,0.0749564289089989,-0.02660086101878889,-0.001304462015595309,-0.007583277430949886,0.014294322440824587,0.001126804254246938,-0.0019158237742706863,-0.0012751787159186456,-0.004139990453417619,0.0018731740154729034,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-19,0.028970330425838187,-0.01885074237648099,0.19371588366277345,-0.07459065818278232,0.062141952595754946,0.0012937059866096057,0.007472743311847996,0.014112176523775772,-0.0009388495068939351,0.0012608150612001268,0.0011883138583168584,0.004047505163604415,0.0018733125144902564,0.0,0.0,-0.028970330425838187,0.01885074237648099,0.19371588366277345,0.07459065818278232,-0.062141952595754946,-0.0012937059866096057,-0.007472743311847996,0.014112176523775772,0.0009388495068939351,-0.0012608150612001268,-0.0011883138583168584,-0.004047505163604415,0.0018733125144902564,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-20,0.03146356390369642,-0.012683137209431594,0.1920941921492075,-0.06964864462132592,0.05684461208412195,0.0003331865179811988,0.006444128655212378,0.013932089272400923,-0.001689828287332329,0.0013948627895654653,0.0012472088286425986,0.004103667044466963,0.001885570893760269,0.0,0.0,-0.03146356390369642,0.012683137209431594,0.1920941921492075,0.06964864462132592,-0.05684461208412195,-0.0003331865179811988,-0.006444128655212378,0.013932089272400923,0.001689828287332329,-0.0013948627895654653,-0.0012472088286425986,-0.004103667044466963,0.001885570893760269,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-21,0.021474552398351943,-0.019616992996353444,0.18782162894984916,-0.0771534272150951,0.030109273153444915,0.0007927042588877775,0.006803724805677813,0.013836821668635691,-0.001032700849224466,0.0011122566851184956,0.001301748329714858,0.00415961240962992,0.0018907514915276439,0.0,0.0,-0.021474552398351943,0.019616992996353444,0.18782162894984916,0.0771534272150951,-0.030109273153444915,-0.0007927042588877775,-0.006803724805677813,0.013836821668635691,0.001032700849224466,-0.0011122566851184956,-0.001301748329714858,-0.00415961240962992,0.0018907514915276439,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-22,-0.00747985259922912,-0.04522493377977266,0.2099837620565872,-0.10259457994619536,0.013402259635381109,0.0017031761441528293,0.007639180430575765,0.014100144774798644,0.0,0.0013950507964499703,0.0013016004232764278,0.004164020765929921,0.001857873459973869,0.0,0.0,0.00747985259922912,0.04522493377977266,0.2099837620565872,0.10259457994619536,-0.013402259635381109,-0.0017031761441528293,-0.007639180430575765,0.014100144774798644,-0.0,-0.0013950507964499703,-0.0013016004232764278,-0.004164020765929921,0.001857873459973869,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-25,-0.021185917523850906,-0.0566757855660206,0.21608424902967951,-0.11504091957280604,-0.003865588476198889,0.00165875671413529,0.007526635016462668,0.014052852643056196,0.0,0.0020257509685208674,0.001219744558920155,0.004069094179837585,0.001638689407024277,0.0,0.0,0.021185917523850906,0.0566757855660206,0.21608424902967951,0.11504091957280604,0.003865588476198889,-0.00165875671413529,-0.007526635016462668,0.014052852643056196,-0.0,-0.0020257509685208674,-0.001219744558920155,-0.004069094179837585,0.001638689407024277,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-26,-0.025511940834714086,-0.05953204678151025,0.21595088249779318,-0.11943372921059991,-0.01377572573480268,0.0010124392897308265,0.006768080579171443,0.014171564178529236,-0.0004695445745216409,0.0008488310522052345,0.0011848575770336822,0.004024596959322002,0.0016151790587556059,0.0,0.0,0.025511940834714086,0.05953204678151025,0.21595088249779318,0.11943372921059991,0.01377572573480268,-0.0010124392897308265,-0.006768080579171443,0.014171564178529236,0.0004695445745216409,-0.0008488310522052345,-0.0011848575770336822,-0.004024596959322002,0.0016151790587556059,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-27,-0.023455207744018436,-0.057091445521594286,0.20755199067372182,-0.11870127470093728,-0.02812653414535038,0.0018849777826570602,0.007623508194485984,0.014341041861748997,0.0,0.0024989389278531338,0.0011030386799191216,0.003934702690601144,0.001638771749164987,0.0,0.0,0.023455207744018436,0.057091445521594286,0.20755199067372182,0.11870127470093728,0.02812653414535038,-0.0018849777826570602,-0.007623508194485984,0.014341041861748997,-0.0,-0.0024989389278531338,-0.0011030386799191216,-0.003934702690601144,0.001638771749164987,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-28,-0.02153833282030626,-0.05450168577011738,0.2068761346425971,-0.11778620874533519,-0.02140332497696662,0.0016617711299609095,0.007345677233655756,0.014288292020333597,0.0,0.001594519457411403,0.0012069741099718367,0.0040410217192905495,0.0016111987337537315,0.0,0.0,0.02153833282030626,0.05450168577011738,0.2068761346425971,0.11778620874533519,0.02140332497696662,-0.0016617711299609095,-0.007345677233655756,0.014288292020333597,-0.0,-0.001594519457411403,-0.0012069741099718367,-0.0040410217192905495,0.0016111987337537315,-0.0,-0.0,,,,,,,,,,,,,,,
2012-06-29,-0.0016238742367951087,-0.03360501953888839,0.22025292559512893,-0.09966622279911208,0.001146792588918144,0.0011468392688560591,0.006705875930473226,0.013838973659112153,-0.00037522104044851456,0.00025718218073489396,0.001179446365562331,0.003998942316822074,0.0011529763555072226,0.0,0.0,0.0016238742367951087,0.03360501953888839,0.22025292559512893,0.09966622279911208,-0.001146792588918144,-0.0011468392688560591,-0.006705875930473226,0.013838973659112153,0.00037522104044851456,-0.00025718218073489396,-0.001179446365562331,-0.003998942316822074,0.0011529763555072226,-0.0,-0.0,,,,,,,,,,,,,,,
2012-07-02,-0.0032972678586892235,-0.03323414750862197,0.22004119976530787,-0.0935683119799231,0.002590524607616551,0.0005894800326122773,0.0059923744735870255,0.013906628743582066,-0.0008442893120427231,-0.0007728963585713622,0.0011521068652602384,0.003957058069913311,0.0011530544252547263,0.0,0.0,0.0032972678586892235,0.03323414750862197,0.22004119976530787,0.0935683119799231,-0.002590524607616551,-0.0005894800326122773,-0.0059923744735870255,0.013906628743582066,0.0008442893120427231,0.0007728963585713622,-0.0011521068652602384,-0.003957058069913311,0.0011530544252547263,-0.0,-0.0,-0.4223380898125113,,,,,1.9916556599961301,,,,,1.7295601519732644,,,,
2012-07-03,0.002724004175760797,-0.024104295933676245,0.19992005188527842,-0.08637153552894594,0.03665848756578183,0.0010838985799892509,0.006292832836698015,0.01367062105565157,-0.0002813738093027096,-0.000991387016043399,0.0010827980140240001,0.0038673069045180863,0.0011507342581988382,0.0,0.0,-0.002724004175760797,0.024104295933676245,0.19992005188527842,0.08637153552894594,-0.03665848756578183,-0.0010838985799892509,-0.006292832836698015,0.01367062105565157,0.0002813738093027096,0.000991387016043399,-0.0010827980140240001,-0.0038673069045180863,0.0011507342581988382,-0.0,-0.0,-0.6641269897608362,,0.564009010462759,,-1.7173285347281118,1.4421016078214794,,0.7891753906938654,,1.5460878416990784,2.278845011067663,,-1.6778257169258741,,
2012-07-04,0.005934643722921296,-0.01794087436948455,0.19796900987116442,-0.08076898651134201,0.031233022889630258,0.0017942049777481817,0.006850895084127506,0.013781256093211076,0.0,0.000270879889346487,0.0011099009680788363,0.003880049848942857,0.0011528092884695652,0.0,0.0,-0.005934643722921296,0.01794087436948455,0.19796900987116442,0.08076898651134201,-0.031233022889630258,-0.0017942049777481817,-0.006850895084127506,0.013781256093211076,-0.0,-0.000270879889346487,-0.0011099009680788363,-0.003880049848942857,0.0011528092884695652,-0.0,-0.0,-0.7881602640307034,,0.5201815166593626,,-1.5258084350594714,0.7356317379378998,,0.8322498454595247,,0.9464433131235677,1.9413668619165714,,-1.6184372431916303,,
2012-07-05,0.004012430512065679,-0.018082181034711375,0.17658472227126987,-0.07242292241091886,0.0036511718345899613,0.002452966387390676,0.007400975447856117,0.013946988854232595,0.0,0.0013042358036006174,0.001236029591798582,0.003990445910843299,0.0011523341624337705,0.0,0.0,-0.004012430512065679,0.018082181034711375,0.17658472227126987,0.07242292241091886,-0.0036511718345899613,-0.002452966387390676,-0.007400975447856117,0.013946988854232595,-0.0,-0.0013042358036006174,-0.001236029591798582,-0.003990445910843299,0.0011523341624337705,-0.0,-0.0,-0.6989999942341815,,0.0982381491147284,,-0.7951888562794871,0.1018484301904865,,0.9013168125883642,,0.47527628934266963,0.8278268413018006,,-1.5739668081027258,,
2012-07-06,-0.006539089058923864,-0.02699343877225413,0.17972203568156764,-0.08213405257417805,-0.0017093250113651148,0.0029508322029696554,0.0077582964668974075,0.01354067544519327,0.0,0.0006503090344911477,0.0012578958265094808,0.004001237471647379,0.001123982178921245,0.0,0.0,0.006539089058923864,0.02699343877225413,0.17972203568156764,0.08213405257417805,0.0017093250113651148,-0.0029508322029696554,-0.0077582964668974075,0.01354067544519327,-0.0,-0.0006503090344911477,-0.0012578958265094808,-0.004001237471647379,0.001123982178921245,-0.0,-0.0,-0.25497184964115105,,0.15908328238637218,,-0.6503769798042786,-0.374937739279077,,0.6911558573629075,,0.7616011147674612,0.6358377260184086,,-1.6390890358062586,,
2012-07-09,-0.016688932278389634,-0.03676766829263134,0.17214612394243317,-0.09277864069330777,-0.03014606622650773,0.003416571328879403,0.00822564097038736,0.011604669575847841,0.0,0.0031772991979044374,0.0012304680634560583,0.003962610677047618,0.0011240331837768344,0.0,0.0,0.016688932278389634,0.03676766829263134,0.17214612394243317,0.09277864069330777,0.03014606622650773,-0.003416571328879403,-0.00822564097038736,0.011604669575847841,-0.0,-0.0031772991979044374,-0.0012304680634560583,-0.003962610677047618,0.0011240331837768344,-0.0,-0.0,0.1695574425499977,,0.007853240414219873,,0.07408256735151002,-0.8199841614773165,,-0.26080214082271175,,-0.3757436628580343,0.8573425352146501,,-1.5926302787090776,,
2012-07-10,-0.01953646690422506,-0.039239842279877535,0.17100190571054405,-0.09651359043050955,-0.02702263045024389,0.0030920775763132458,0.007845698624719954,0.011359551912727087,-9.350017268650035e-05,0.0019827710880120364,0.0012475631303403567,0.003976072761069371,0.0010889485371046702,0.0,0.0,0.01953646690422506,0.039239842279877535,0.17100190571054405,0.09651359043050955,0.02702263045024389,-0.0030920775763132458,-0.007845698624719954,0.011359551912727087,9.350017268650035e-05,-0.0019827710880120364,-0.0012475631303403567,-0.003976072761069371,0.0010889485371046702,-0.0,-0.0,0.287668445884373,,-0.01503610709079468,,-0.005888114817195485,-0.49650556516336236,,-0.37908778294610773,,0.1643658239927119,0.7035407260716703,,-1.6802311980554014,,
2012-07-11,-0.02008356013188184,-0.0395510350629934,0.17007022587756854,-0.0982442177385422,-0.03251044400773195,0.0031898755623769315,0.007938884534932855,0.010971285928008353,0.0,0.0029757801607461776,0.0012179397989289242,0.0039410466083793505,0.0010925860570150953,0.0,0.0,0.02008356013188184,0.0395510350629934,0.17007022587756854,0.0982442177385422,0.03251044400773195,-0.0031898755623769315,-0.007938884534932855,0.010971285928008353,-0.0,-0.0029757801607461776,-0.0012179397989289242,-0.0039410466083793505,0.0010925860570150953,-0.0,-0.0,0.30847239593933234,,-0.033657180550738235,,0.13475362629719134,-0.5868535206740522,,-0.5678282503413837,,-0.2865546977531358,0.9438354878639927,,-1.6192547093359315,,
2012-07-12,-0.036436645269433576,-0.05624243682025687,0.18027824135247195,-0.11561457503699923,-0.054739076508220075,0.009578192195354829,0.014518209663643145,0.025812715194971286,0.0,0.007919543847612953,0.0018053895354601668,0.0045379642563265765,0.002409353137213991,0.0,0.0,0.036436645269433576,0.05624243682025687,0.18027824135247195,0.11561457503699923,0.054739076508220075,-0.009578192195354829,-0.014518209663643145,0.025812715194971286,-0.0,-0.007919543847612953,-0.0018053895354601668,-0.0045379642563265765,0.002409353137213991,-0.0,-0.0,1.0013568056184963,,0.1734193421507754,,0.7075232967222307,-6.812781792324733,,6.814924594954013,,-2.538659444320744,-3.993459740831062,,3.1854153964205,,
2012-07-13,-0.022545581232951917,-0.042685181298830144,0.18768255168832398,-0.10440765246092021,-0.037309259113792126,0.009914658628223716,0.015042339472122856,0.025761844254933452,0.0,0.008661122021852652,0.0019385516906855749,0.004686795966915458,0.0024517486812197734,0.0,0.0,0.022545581232951917,0.042685181298830144,0.18768255168832398,0.10440765246092021,0.037309259113792126,-0.009914658628223716,-0.015042339472122856,0.025761844254933452,-0.0,-0.008661122021852652,-0.0019385516906855749,-0.004686795966915458,0.0024517486812197734,-0.0,-0.0,0.3962214515606901,,0.32323951400604883,,0.2481472781069173,-5.469216336051377,,5.179432608188752,,-2.7324907299553374,-4.580416443251212,,3.0908763323699118,,
2012-07-16,-0.017237627215477835,-0.03817177243134551,0.17364654297390952,-0.1017928280913235,-0.05169111371380919,0.009434772225137111,0.014826452418617464,0.025009368238389798,0.0,0.010039888949423759,0.0017777555801059552,0.004539202300927192,0.002488157134472268,0.0,0.0,0.017237627215477835,0.03817177243134551,0.17364654297390952,0.1017928280913235,0.05169111371380919,-0.009434772225137111,-0.014826452418617464,0.025009368238389798,-0.0,-0.010039888949423759,-0.0017777555801059552,-0.004539202300927192,0.002488157134472268,-0.0,-0.0,0.16586280719335014,,0.03229838758643414,,0.6215056327529853,-4.229706624426416,,4.107414334851775,,-3.1537741936104804,-2.904607940271999,,2.990084574751622,,
2012-07-17,-0.012413834797030177,-0.03410699425252306,0.1742577527691724,-0.09955144357610779,-0.049842048046828236,0.009400445100407273,0.015073910268972313,0.024947526957538078,0.0,0.01035901266813899,0.001807177301075491,0.004590618819490411,0.0024557585143135407,0.0,0.0,0.012413834797030177,0.03410699425252306,0.1742577527691724,0.09955144357610779,0.049842048046828236,-0.009400445100407273,-0.015073910268972313,0.024947526957538078,-0.0,-0.01035901266813899,-0.001807177301075491,-0.004590618819490411,0.0024557585143135407,-0.0,-0.0,-0.043171132095847574,,0.04471957434241603,,0.5669313283121425,-3.7287141494417333,,3.6374659068964013,,-3.053666037745419,-2.9124888220045566,,2.6951036383593947,,
2012-07-18,-0.02206433516099937,-0.04511006279740026,0.17577038336709824,-0.1113186191073744,-0.06720230585910147,0.00947263656330577,0.015499368730590435,0.024366419175867224,0.0,0.012067295768295239,0.0017425200670444507,0.004541909697713509,0.0024650924217221233,0.0,0.0,0.02206433516099937,0.04511006279740026,0.17577038336709824,0.1113186191073744,0.06720230585910147,-0.00947263656330577,-0.015499368730590435,0.024366419175867224,-0.0,-0.012067295768295239,-0.0017425200670444507,-0.004541909697713509,0.0024650924217221233,-0.0,-0.0,0.3758981366449286,,0.0759384047165602,,1.0189364543702817,-3.4243855898722604,,3.1534198368331237,,-3.4873000916786716,-2.3411649196908804,,2.574564516508563,,
2012-07-19,-0.005293788303761038,-0.02945540098822952,0.18603988994529047,-0.098057311464119,-0.04570495160328758,0.009003419735222895,0.015360747347485937,0.02442516176199165,0.0,0.011484942971378809,0.0019643418938899426,0.0047854129457114425,0.0025970248380549343,0.0,0.0,0.005293788303761038,0.02945540098822952,0.18603988994529047,0.098057311464119,0.04570495160328758,-0.009003419735222895,-0.015360747347485937,0.02442516176199165,-0.0,-0.011484942971378809,-0.0019643418938899426,-0.0047854129457114425,0.0025970248380549343,-0.0,-0.0,-0.3591422225288235,,0.2909976813133837,,0.4385036168845551,-2.9227910548015754,,2.9482205693483254,,-2.99743050223253,-3.5489747123745357,,2.815081871510422,,
2012-07-20,-0.003360031324000756,-0.02694516222274923,0.15999490726367033,-0.09693680555374384,-0.01718049602539895,0.007690080702652757,0.014300825431756037,0.024863894305350947,-0.0006483691865858399,0.00983300710141588,0.001798704427817821,0.004633752581286732,0.0026679174096545977,0.0,0.0,0.003360031324000756,0.02694516222274923,0.15999490726367033,0.09693680555374384,0.01718049602539895,-0.007690080702652757,-0.014300825431756037,0.024863894305350947,0.0006483691865858399,-0.00983300710141588,-0.001798704427817821,-0.004633752581286732,0.0026679174096545977,-0.0,-0.0,-0.4413543831394491,,-0.26141059153383506,,-0.32047640368229297,-2.130449583783225,,2.8737975985147193,,-2.2613315348136664,-2.347687558444365,,2.843679198801097,,
2012-07-23,-0.02139585040757752,-0.04387837853103238,0.16656080368927081,-0.11411997705692867,-0.0225860734641663,0.009167844695532334,0.016105253634652206,0.0254018465589976,0.0,0.011648606185213684,0.0019169858955974117,0.004774240396979712,0.0026692527263962353,0.0,0.0,0.02139585040757752,0.04387837853103238,0.16656080368927081,0.11411997705692867,0.0225860734641663,-0.009167844695532334,-0.016105253634652206,0.0254018465589976,-0.0,-0.011648606185213684,-0.0019169858955974117,-0.004774240396979712,0.0026692527263962353,-0.0,-0.0,0.3586054480242886,,-0.11992530156608591,,-0.17406170849841524,-2.7322370340646236,,2.8317454035586427,,-2.755302081569833,-2.87957055494618,,2.6835116445064364,,
2012-07-24,-0.018156814684888167,-0.039651235185633626,0.16631738166809312,-0.11169215213537154,-0.014891435471847791,0.008736360408039046,0.016028349500650796,0.025036770784105784,0.0,0.012600339236370939,0.001743984254550801,0.004622622163414469,0.0027302791844293394,0.0,0.0,0.018156814684888167,0.039651235185633626,0.16631738166809312,0.11169215213537154,0.014891435471847791,-0.008736360408039046,-0.016028349500650796,0.025036770784105784,-0.0,-0.012600339236370939,-0.001743984254550801,-0.004622622163414469,0.0027302791844293394,-0.0,-0.0,0.21208746942997397,,-0.12433331942006538,,-0.37928226574955165,-2.398606912305275,,2.590123236983002,,-2.9001184366241786,-1.8348522405497567,,2.694968596385399,,
2012-07-25,-0.028957671488744396,-0.04947535153149163,0.17126490145695755,-0.12252507581537164,-0.027906648274896306,0.009493028954462135,0.017160350627869914,0.025163443020922754,0.0,0.012902789789053681,0.0017608410964728982,0.004668824344331135,0.0026918473172943993,0.0,0.0,0.028957671488744396,0.04947535153149163,0.17126490145695755,0.12252507581537164,0.027906648274896306,-0.009493028954462135,-0.017160350627869914,0.025163443020922754,-0.0,-0.012902789789053681,-0.0017608410964728982,-0.004668824344331135,0.0026918473172943993,-0.0,-0.0,0.693479158422824,,-0.016897775857766258,,-0.02531092719821937,-2.621240496359372,,2.4927326311193334,,-2.8211119988896076,-1.8684099696859322,,2.465588971477635,,
2012-07-26,-0.02182647167394358,-0.04151442859177945,0.1732219045958602,-0.11692142818009943,-0.02269305394686305,0.008666115719179412,0.016718404021579314,0.025163443020922754,0.0,0.012903953370476673,0.0018270660718080478,0.004762867486629796,0.0026914662919478418,0.0,0.0,0.02182647167394358,0.04151442859177945,0.1732219045958602,0.11692142818009943,0.02269305394686305,-0.008666115719179412,-0.016718404021579314,0.025163443020922754,-0.0,-0.012903953370476673,-0.0018270660718080478,-0.004762867486629796,0.0026914662919478418,-0.0,-0.0,0.3670652055890215,,0.025662080937574792,,-0.16674086929213555,-2.1547065254169344,,2.381258512438426,,-2.66712411588069,-2.1424488255326586,,2.3563864552792095,,
2012-07-27,0.00766937556334657,-0.011509987075523642,0.19027116666640387,-0.08907177411887002,-0.01382564346243309,0.005702124530334585,0.014064237861627582,0.027095379759270333,-0.0022145950717208374,0.011181832777323208,0.0016049148905654675,0.004563568618789482,0.002799707889135345,-4.918035745549165e-05,0.0,-0.00766937556334657,0.011509987075523642,0.19027116666640387,0.08907177411887002,0.01382564346243309,-0.005702124530334585,-0.014064237861627582,0.027095379759270333,0.0022145950717208374,-0.011181832777323208,-0.0016049148905654675,-0.004563568618789482,0.002799707889135345,4.918035745549165e-05,-0.0,-0.9660017345974152,,0.3977542164353068,,-0.4080125543371292,-0.885352186960854,,2.676392090882137,,-2.0680859351654517,-0.997383920620758,,2.502337237524993,,
2012-07-30,0.01737422852034598,-0.0005074672936121738,0.1935621838751437,-0.07438071964625326,-0.002789602069188435,0.005125934948297939,0.013855500647409258,0.026809954539301253,-0.0020302794553407333,0.011895467353422395,0.001483817632461637,0.004466443019739641,0.00282250636572715,0.0,0.0,-0.01737422852034598,0.0005074672936121738,0.1935621838751437,0.07438071964625326,0.002789602069188435,-0.005125934948297939,-0.013855500647409258,0.026809954539301253,0.0020302794553407333,-0.011895467353422395,-0.001483817632461637,-0.004466443019739641,0.00282250636572715,-0.0,-0.0,-1.392369736985931,,0.46710915375670137,,-0.7082839916754187,-0.6429354264768824,,2.489388767965534,,-2.190854502290356,-0.4008087134367593,,2.441621955073726,,
2012-07-31,0.03818729465234738,0.021666107178798688,0.20597710696448007,-0.04379382651940167,0.010302237797217284,0.004393109345345314,0.01346758030813544,0.026939312080559778,-0.0020302794553407333,0.011274327709873244,0.0014098886546727307,0.004419921863857201,0.0027998833632050077,0.0,0.0,-0.03818729465234738,-0.021666107178798688,0.20597710696448007,0.04379382651940167,-0.010302237797217284,-0.004393109345345314,-0.01346758030813544,0.026939312080559778,0.0020302794553407333,-0.011274327709873244,-0.0014098886546727307,-0.004419921863857201,0.0027998833632050077,-0.0,-0.0,-2.3013295231106947,,0.7374881117930079,,-1.0625817424238233,-0.3404238427338128,,2.4068442609207117,,-1.9525286254462957,-0.03940746034238707,,2.292475816189031,,
