year_month,ticker,name,asset_class,underlying_asset,risk_group,score_method_source,benchmark_rs_note,score_return,score_ma_pos,score_momentum,score_vol,score_rs,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20,extended_signal_source,extended_signal_note
2021-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.285308017085465,5.346426500573221,6.6555671334048245,0.5297703406731954,,0.560726900977398,1.186325431745642,0.13316794870955437,2.58706192427016,0.8160999063936848,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,10.0,10.0,10.0,10.0,-3.3983933323494044,3.363005546818984,4.677810846885258,2.8907909174540225,5.101514036741331,3.5664411002427117,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.146579569468875,6.281229383764368,6.255329138724744,5.871168771517615,-4.061241103865814,2.829262452541148,0.9832878361186443,1.4616392092196162,2.830565179456998,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.732458636389156,5.978941069524863,5.8688720873978575,0.4043312337126074,,1.56597034145271,1.2331263617221941,0.09880635728775446,2.1970682989242842,1.1985391668712573,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-10.0,-3.4855425399875712,-0.3479472495894758,4.446443602808421,-4.581828949515808,-2.429164549619718,-0.8783034997605419,1.1205671482024644,0.6838481628169176,-2.539420360735699,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.150153290107675,-0.1551158153463236,0.4939835262390223,0.6463805961774152,-3.8536087882360617,-0.05684998241385457,0.05630968749393544,0.16630705356315842,-0.09527614447077291,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1216859631583995,1.49369580100845,3.04105123151345,-3.926996551029049,,-0.011649177531811572,0.042341736116066654,-0.9885753157332327,-1.0160278418544024,-0.2639433144138777,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-3.3243349418205046,-4.936398633787324,-3.251779761936049,1.338949495172821,2.148171415969827,-0.580460216023469,-1.7949178058561763,0.3398158433591985,-0.6354119349329698,-0.6833002593479851,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2021-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-7.592695271792732,-6.822208961095841,-8.1339909131513,2.3928008408752897,2.211352887127991,-1.2659490064310497,-1.6925474425245026,0.6062087281307316,-0.34440986357584746,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,10.0,7.163730210749238,5.788714100680864,4.151801067746652,,2.80289325845157,1.7024856561049748,1.0274048759540015,1.733587927491216,2.4619317398355753,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.051204918407045,3.7485624951778633,3.524877705685125,8.016389269117377,-9.475471456250304,0.6363674222716162,0.8205267036289915,2.027890165785869,1.2266755951775583,1.818254721033034,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.6943414978318757,-5.551973710969379,-6.858521850032899,4.796241417308757,-9.96427137707685,-0.615340875199359,-1.3580942589131901,1.1955849854916292,-0.6138669166643542,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1510682935859833,4.037206218335059,3.954648715833804,7.432440136959755,,-0.007745491994275705,1.238413051622889,1.8566444590048585,1.2961750399282268,-0.2638272701536506,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-1.9844871828053048,-0.7878969801857343,1.8121779310116184,5.642243333179044,-1.9715417583899573,-1.2320604211261703,0.20112214856159283,1.4180310859020313,0.8416497659512887,-0.3274816399028705,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-8.098531840561334,-8.729607406942574,-9.651625716694037,-1.7762213730080931,-1.8670853652207613,-1.6935935748644837,-2.0374820043715838,-0.4464144741006555,-0.607614764258211,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.233610283772088,-0.342259671153962,2.6043848777048337,3.094071521923718,,-1.2101061649673976,-0.22998649403258,0.7647493425035253,0.7533429787469521,-0.8133882437723241,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,8.339012117235283,8.492156710377207,10.0,10.0,3.975267023665851,2.292505004217943,1.8304684562813054,2.655124533689129,2.2678096724402605,2.11984037671382,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.583566759633941,-2.117500242485529,-4.4041670129918,7.5733197285593,2.751212384144173,1.4106603952023424,-0.5102864146745811,1.9148642510081133,1.6738231726824697,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.2140519365173994,0.6138239196447369,2.307730700258706,0.703010465256604,,-0.2816325248867124,-0.16679809088342726,0.18208719857187863,-0.3351891117799259,0.31686372150415804,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.4540773383903671,5.441280909298513,6.5926895845007,8.607772663269545,-1.4234550226546552,-0.2948584282709229,1.4913753058818349,2.1804345694993805,1.8264205950265757,0.4155097319645178,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.926407505403243,-4.62371571799399,-5.032534849150326,9.576187456802968,-2.136228763166624,-1.5895266180943477,-0.5642945809149976,2.4212982906348435,-0.485428254166642,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.621316448965717,-2.3715400661791635,-0.6559155604432514,3.6091804142427977,,-1.4063969051413463,-0.740089332578928,0.9065214264883559,-0.7100309406596874,-0.8974345639959624,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.3072975217375995,0.6790612250017005,3.358847698970004,10.0,4.940040671538744,-0.8415948474652897,-0.021621891216439634,3.2484780777610553,1.2165120756878898,-0.5490614153787213,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.09815817162821,-3.7338011439608194,-5.107605184934661,10.0,4.960102111737788,-0.27200864310085304,-0.7787319222042407,2.871492131364857,-0.5247863170863535,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,10.0,10.0,10.0,5.296273435768645,,2.042492521782852,2.607230176558036,1.331812122979463,2.5278337046409116,3.3057943113928907,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.5675571294515445,3.7032483414108217,7.699752438925882,1.4051326345731587,-10.0,-0.04998119621192191,0.6499970679282415,0.3560243363796651,0.5195029789624717,1.3172099146462826,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,6.469505850916734,3.111755935322914,1.7013400891363974,10.0,-10.0,1.1716395194151998,0.8973878637877978,2.5982813754887277,1.9071471972956686,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-9.147551394619164,-2.8717244504177195,-0.1911955962395831,-1.0126994028584513,,-1.9286969117604253,-0.6120898919127878,-0.24508073131283933,0.37230962101529913,-2.3037119696326527,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-8.994600125729669,-9.06690737287041,-6.808012321558204,1.9991337239811984,5.922247527759017,-1.8839210882039203,-2.6441720637158195,0.5030530640911488,-1.4238765713600083,-2.246932571059075,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.045481023501106,-2.606545205141892,-2.981541882607398,2.0899348650978835,8.076231171751102,-1.8504664257257397,-0.2806404044222418,0.5264953359630559,-0.7429044257544919,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.0027164078536,-2.790546697335705,-0.0074577516075926,-1.6605524362286916,,-0.008217441213034329,-1.299205745153241,-0.4112467998669746,-0.22854802801558338,-0.5081420464088063,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.001731053240292,4.123313505034813,4.66739863799658,2.26647075771748,2.93468697261141,2.2386427279854924,0.6189047900346972,0.5726536984250347,0.8414984627163483,1.820021583723057,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.006858788309963,-0.0475712179571445,-0.8427635076824336,10.0,1.5427519801430605,1.136432168966799,-0.541936532484383,3.291068011314493,1.798673792733484,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,9.413591722638774,10.0,8.286865511946187,2.608638281661629,,2.334373952314336,2.278092801070509,0.6563911570245412,2.0776918297831144,2.4214229293181604,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,3.296582764589329,6.327604622631062,3.1108155306063114,9.596334036078208,-8.409667564505737,1.2234884673595945,1.9080727090342118,2.43277635059149,1.9957156445232098,0.9382029747238132,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.104941876457502,-5.002750715313537,-6.723818326005267,10.0,-8.755341718813737,-0.42306313609972657,-1.3834416898262059,3.2378322477697745,0.24222033153929806,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-7.657986547399095,-3.5479289490426327,-2.4227815096266245,2.4466157879917643,,-1.7806390810975008,-0.43478096149800205,0.6156548773694002,0.2775795132816526,-1.9189923913877247,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.22303338560672,0.716087017957293,0.6183144688155762,4.755765160495054,7.687923315070603,-0.6300601608103993,0.4930207461569728,1.198576229402217,1.3604042012750308,-0.9541495010586634,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-7.01061841723654,-5.533409295191105,-9.786401146860864,1.1977660845654128,7.617195551263094,-0.1427211630957817,-1.3669647575989778,0.3037760017609093,-0.707167157174509,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.331566709647012,-8.421226423492499,-6.852290283448909,1.9934201568359524,,-0.8434219954799976,-2.3569234160248844,0.504040468216995,-1.8446357630465253,-1.311435745441893,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2022-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-7.00866014104643,-8.485822305793432,-8.104726527938004,0.0145255388098634,4.264013572601405,-1.5329503417186687,-2.220207744134689,0.007207450019691901,-1.5407176157445217,-1.6116099369497925,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
