Month,Ticker,MonthEndDate,price,ret21,ret63,ma20_gap,ma60_gap,vol20,vol60,rel_strength_63,ma20_gap_q90,large_down,large_up,medium_down,medium_up,small_down,small_flat,small_up,medium_flat,large_flat,risk_event_count,overheat_event_count,event_balance,risk_score,overheat_score,recovery_score,vol_rising,trend_negative,trend_positive,momentum_negative,momentum_positive,relative_positive,relative_negative,gap_overheated,high_vol_mixed,HSIStateLabel,StateReason,hsi_direction_score_draft,HSIStateLabelOriginal,HSIState5,StateLabelKR
2018-12,130680,2018-12-28,3467.0,-0.1253784056508576,-0.3695217312238589,-0.0798343861139126,-0.2274123401584394,0.5090775802858005,0.3791004701680355,-0.2820160629361438,0.0537623810089386,3.0,2.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,10.0,6.0,-4.0,8,4,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.0,강한 위험악화,accident_zone,강한 위험 악화
2019-01,130680,2019-01-31,3959.0,0.1702630801064144,-0.2194400630914826,0.0299703418492116,0.0042955471749166,0.2662038857276522,0.4052050959916364,-0.2261450440884223,0.0538286503396386,0.0,0.0,2.0,7.0,5.0,1.0,7.0,0.0,0.0,2.0,7.0,5.0,2,3,2,False,False,True,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2019-02,130680,2019-02-28,4163.0,0.0555273833671399,0.0322340689313165,0.0288411635321157,0.0762436176400886,0.2264060383060755,0.3689224423854471,-0.0217762972525195,0.0538171729560615,0.0,0.0,2.0,2.0,2.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,1,2,3,False,False,True,False,True,False,True,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-1.0,회복 후보,risk_relief,위험 완화 우세
2019-03,130680,2019-03-29,4247.0,0.028827519379845,0.2179523946085459,0.0087766178548946,0.0592475277157715,0.1191296429221355,0.2189908824814576,0.1251326413522013,0.0538171729560615,0.0,0.0,1.0,0.0,5.0,0.0,14.0,0.0,0.0,1.0,0.0,-1.0,0,2,5,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-4.0,안정적 회복 후보,risk_relief,위험 완화 우세
2019-04,130680,2019-04-30,4441.0,0.0335117523853851,0.1260141987829615,-0.0114745523143872,0.0415021771249441,0.2162800749148637,0.1878195007978368,0.0531808283882017,0.0538171729560615,1.0,3.0,2.0,4.0,8.0,1.0,3.0,0.0,0.0,4.0,10.0,6.0,2,6,2,True,False,False,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,3.0,불안정 과열,conflict,충돌 상태
2019-05,130680,2019-05-31,3934.0,-0.1141634766944381,-0.0550084073985106,-0.0801533857089412,-0.0929841145413045,0.2885111522290422,0.224040707721307,-0.0456416472262373,0.0519355006386672,4.0,0.0,3.0,7.0,5.0,0.0,2.0,0.0,0.0,11.0,7.0,-4.0,8,3,0,True,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2019-06,130680,2019-06-28,4108.0,0.0036647935499634,-0.0270014211274277,0.0713680284794033,-0.024135309768149,0.3820372950236183,0.284412320432862,-0.0370271404103604,0.0538302398181569,2.0,1.0,2.0,6.0,5.0,0.0,3.0,0.0,0.0,6.0,8.0,2.0,6,4,0,True,False,False,True,False,False,True,True,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.0,강한 위험악화,accident_zone,강한 위험 악화
2019-07,130680,2019-07-31,4058.0,-0.0181466247278005,-0.0862418374240036,0.0127277264786622,0.0061739108874068,0.251143102151131,0.3085634612476121,-0.0712837032792425,0.0501147472740716,1.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0,7.0,0.0,4,3,2,False,False,True,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,3.5,위험악화,risk_warning,위험 악화 우세
2019-08,130680,2019-08-30,3899.0,-0.0391818629866929,-0.0088967971530249,0.0210280985675754,-0.0018943272578333,0.3416317742459308,0.3085297424448742,-0.028583344528846,0.0501147472740716,1.0,0.0,3.0,4.0,6.0,0.0,7.0,0.0,0.0,5.0,4.0,-1.0,5,3,0,True,False,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,6.5,위험악화,risk_warning,위험 악화 우세
2019-09,130680,2019-09-30,3879.0,0.0038819875776396,-0.055744888023369,-0.0255237903833592,-0.0148362928315942,0.352308201517671,0.3134057949061768,-0.0541606129806815,0.0513085070780033,1.0,2.0,1.0,1.0,9.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,4,4,0,True,True,False,True,False,False,True,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,6.0,고변동성 혼합구간,risk_warning,위험 악화 우세
2019-10,130680,2019-10-31,3825.0,-0.0139211136890951,-0.0164566726664951,0.0161251759955369,-0.0071511077078818,0.255538839981956,0.3178266363559454,-0.0295419519178927,0.0477083884126616,0.0,1.0,4.0,2.0,6.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,4,1,1,False,False,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,3.5,위험악화,risk_warning,위험 악화 우세
2019-11,130680,2019-11-29,4018.0,0.0504575163398692,0.039855072463768,0.0143775009151614,0.030520646319569,0.2216444185684294,0.2818653440764843,0.0128417623967561,0.0477083884126616,0.0,0.0,2.0,5.0,7.0,1.0,6.0,0.0,0.0,2.0,5.0,3.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2019-12,130680,2019-12-30,4277.0,0.0668495884260413,0.0983564458140728,0.0392923966660996,0.0836627140974966,0.1726719154687468,0.2185987974939801,0.0489432504018812,0.0477083884126616,0.0,0.0,2.0,2.0,1.0,2.0,13.0,0.0,0.0,2.0,2.0,0.0,0,2,4,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.0,안정적 회복 후보,risk_relief,위험 완화 우세
2020-01,130680,2020-01-31,3686.0,-0.138180967968202,-0.0448302669085255,-0.0934244991822128,-0.0892918910905766,0.3580243810693028,0.2698468873145289,-0.0612553014068221,0.0431263348963293,4.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,11.0,6.0,-5.0,8,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2020-02,130680,2020-02-28,3075.0,-0.1646291768541157,-0.2346938775510204,-0.13124549730898,-0.212930968286877,0.3950755873981768,0.3290883589166894,-0.2202794035677928,0.041030233226197,3.0,1.0,6.0,4.0,4.0,0.0,2.0,0.0,0.0,12.0,6.0,-6.0,8,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2020-03,130680,2020-03-31,1495.0,-0.5341227796821439,-0.6504559270516717,-0.2896343636406833,-0.5330751452308077,1.5410286950026562,0.9532306646109966,-0.5389065252996631,0.0404632542456718,7.0,3.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,18.0,11.0,-7.0,8,5,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.5,강한 위험악화,accident_zone,강한 위험 악화
2020-04,130680,2020-04-29,1351.0,-0.0682758620689655,-0.6329801684324912,-0.1645279985158158,-0.4393880712625871,1.0925993287254103,1.125332481851042,-0.5646396242232414,0.0391237865880387,1.0,2.0,3.0,2.0,8.0,1.0,3.0,0.0,0.0,5.0,6.0,1.0,5,3,1,False,True,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,5.5,위험악화,risk_warning,위험 악화 우세
2020-05,130680,2020-05-29,1703.0,0.2376453488372092,-0.5080878105141537,0.0726883345930966,-0.0549913989234781,0.590365031875676,1.166436336708797,-0.4630709978760796,0.0427317885670119,0.0,0.0,1.0,5.0,7.0,0.0,6.0,0.0,0.0,1.0,5.0,4.0,2,3,2,False,False,False,True,False,False,True,True,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2020-06,130680,2020-06-30,1937.0,0.0833333333333332,0.2038533250466128,0.021543654246763,0.1300940286461624,0.5585955205595865,0.7750076392214317,0.0788546078741238,0.0678644471276153,0.0,0.0,2.0,5.0,7.0,2.0,6.0,0.0,0.0,2.0,5.0,3.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2020-07,130680,2020-07-31,1982.0,0.0101936799184505,0.440406976744186,-0.0078838693530221,0.0634473507712944,0.2551093254689574,0.4426900040508835,0.2875369392241792,0.060226222344922,0.0,0.0,1.0,1.0,6.0,3.0,12.0,0.0,0.0,1.0,1.0,0.0,0,1,4,False,False,False,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.5,안정적 회복 후보,risk_relief,위험 완화 우세
2020-08,130680,2020-08-31,2096.0,0.0396825396825397,0.1625069328896284,0.0205224334785889,0.054998154424348,0.1332428329193651,0.3362402414987409,0.0692858163757486,0.060226222344922,0.0,0.0,0.0,0.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2,5,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-4.0,안정적 회복 후보,risk_relief,위험 완화 우세
2020-09,130680,2020-09-29,1957.0,-0.0663167938931297,0.0103252452245741,-0.0032088830031069,-0.0246455182037927,0.3273393004150692,0.2505820986578019,-0.0382529470710107,0.0516450356930182,3.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,9.0,7.0,-2.0,7,6,1,True,True,False,False,True,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.0,강한 위험악화,accident_zone,강한 위험 악화
2020-10,130680,2020-10-30,1753.0,-0.108795119471276,-0.1368783850320039,-0.0851208183288971,-0.1145272090517242,0.2835809925232536,0.2626747398615526,-0.1068515214724226,0.0516450356930182,2.0,1.0,4.0,1.0,2.0,5.0,4.0,0.0,0.0,8.0,3.0,-5.0,8,1,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2020-11,130680,2020-11-30,2036.0,0.1614375356531661,-0.0263032042085126,0.0420451928244236,0.0491150024475914,0.2841251328709164,0.3090077251742877,-0.0313454431106425,0.060226222344922,0.0,3.0,3.0,5.0,5.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,3,5,2,False,False,True,True,False,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,3.5,과열 후보,conflict,충돌 상태
2020-12,130680,2020-12-30,2165.0,0.0633595284872299,0.1006609049313675,0.0272591397594361,0.087165753023392,0.2471549632380347,0.2701742955653133,0.015448787119725,0.0602712748003222,0.0,1.0,1.0,4.0,7.0,2.0,6.0,0.0,0.0,1.0,6.0,5.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2021-01,130680,2021-01-29,2334.0,0.082560296846011,0.2733224222585924,0.0033099772170399,0.0943018785359297,0.3040950640294941,0.2593020336917154,0.1662011809386284,0.0671043179009015,1.0,1.0,3.0,5.0,4.0,1.0,5.0,0.0,0.0,5.0,7.0,2.0,3,5,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,2.5,고변동성 혼합구간,conflict,충돌 상태
2021-02,130680,2021-02-26,2811.0,0.1966794380587484,0.404095904095904,0.0776101665676332,0.202635444446029,0.3219253974741846,0.2890109519087874,0.3324484425270876,0.0787844622664583,1.0,5.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,3.0,13.0,10.0,1,7,3,True,False,True,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,1.5,불안정 과열,neutral_watch,관찰·중립
2021-03,130680,2021-03-31,2742.0,0.0166852057842046,0.263594470046083,-0.0270730582265905,0.0562132456793611,0.4811496023762134,0.3844630907262419,0.2161117870511825,0.0802970813929969,3.0,2.0,2.0,5.0,6.0,0.0,4.0,0.0,0.0,8.0,9.0,1.0,4,6,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,5.0,고변동성 혼합구간,risk_warning,위험 악화 우세
2021-04,130680,2021-04-30,2901.0,0.0736491487786825,0.234993614303959,0.0454054054054053,0.0524597300827165,0.2395486892351965,0.3668067657494433,0.1925443683314995,0.0788376518793406,0.0,0.0,2.0,2.0,7.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,0,2,4,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.0,안정적 회복 후보,risk_relief,위험 완화 우세
2021-05,130680,2021-05-31,3005.0,0.0595909732016926,0.0690145855567414,0.0272977454147649,0.0597778169634986,0.296403228652048,0.3466232274594987,0.0195894171712157,0.073893772492519,1.0,0.0,3.0,6.0,4.0,1.0,4.0,0.0,0.0,5.0,6.0,1.0,2,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,conflict,충돌 상태
2021-06,130680,2021-06-30,3308.0,0.0863711001642035,0.2064186725018235,0.0305777528544948,0.1109245390737818,0.1846007369766028,0.2415048426368669,0.1477849948305743,0.0642420682996567,0.0,0.0,1.0,4.0,5.0,1.0,11.0,0.0,0.0,1.0,4.0,3.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2021-07,130680,2021-07-30,3313.0,0.0,0.1420199931058254,0.0130414175852737,0.0501347139310053,0.3654460241804764,0.2827791362935931,0.1030846354935715,0.0642420682996567,3.0,1.0,1.0,4.0,4.0,0.0,9.0,0.0,0.0,7.0,6.0,-1.0,4,5,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,3.5,고변동성 혼합구간,conflict,충돌 상태
2021-08,130680,2021-08-31,3164.0,-0.0449743434953214,0.0390804597701148,0.0233851926124786,-0.0119961487418355,0.3407233321285705,0.3051215321266817,0.0028361110549474,0.0642420682996567,3.0,1.0,2.0,3.0,5.0,1.0,6.0,0.0,0.0,8.0,5.0,-3.0,4,4,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,4.0,고변동성 혼합구간,risk_warning,위험 악화 우세
2021-09,130680,2021-09-30,3437.0,0.0949346925772538,0.0485051860890786,0.0537934417684842,0.0705442010891288,0.2512727387270225,0.3203066112032945,0.0406907515667851,0.0659480227187903,0.0,0.0,2.0,7.0,5.0,1.0,4.0,0.0,0.0,2.0,7.0,5.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2021-10,130680,2021-10-29,3810.0,0.0833096388967871,0.1781076066790352,0.0264699939381694,0.1354210643951623,0.283991349653384,0.2938781097025608,0.1653201733388582,0.0727411315754965,0.0,0.0,2.0,5.0,6.0,0.0,6.0,0.0,0.0,2.0,5.0,3.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2021-11,130680,2021-11-30,3199.0,-0.1614678899082569,0.0289482148600837,-0.1242933986668675,-0.1014465614905668,0.4470812212107292,0.3498297993604359,0.0264718340232636,0.0727411315754965,4.0,2.0,5.0,3.0,5.0,0.0,3.0,0.0,0.0,13.0,7.0,-6.0,6,6,2,True,True,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,7.0,강한 위험악화,accident_zone,강한 위험 악화
2021-12,130680,2021-12-30,3571.0,0.1180338134001253,0.038987489089322,0.0633197850134739,-0.0005084690416991,0.3687466548307944,0.3793541704311279,2.028172680722251e-05,0.0723039330517881,1.0,2.0,3.0,4.0,3.0,0.0,9.0,0.0,0.0,5.0,8.0,3.0,2,5,3,False,False,False,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,1.5,과열 후보,conflict,충돌 상태
2022-01,130680,2022-01-28,4068.0,0.1455927907631653,0.0663171690694626,0.0604520215844217,0.1312464660134777,0.2542598316368955,0.3753873574608073,0.0937597359290658,0.0775993205395093,0.0,0.0,2.0,3.0,4.0,1.0,10.0,0.0,0.0,2.0,3.0,1.0,0,3,4,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-2.5,안정적 회복 후보,risk_relief,위험 완화 우세
2022-02,130680,2022-02-28,4595.0,0.172492982903802,0.2534097108565194,0.0681326855575443,0.2085797325080332,0.364938417884772,0.3346439800667136,0.2830556935531281,0.0771535675880891,0.0,3.0,2.0,2.0,6.0,1.0,4.0,0.0,0.0,2.0,8.0,6.0,1,6,3,True,False,True,False,True,True,False,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,1.0,불안정 과열,neutral_watch,관찰·중립
2022-03,130680,2022-03-31,5012.0,0.0907508161044614,0.4775943396226414,-0.0417925285818071,0.1224706896744791,0.936722988478902,0.625425748923536,0.4766470605605402,0.0803742289228744,2.0,5.0,7.0,1.0,3.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,5,5,2,True,False,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.5,강한 위험악화,accident_zone,강한 위험 악화
2022-04,130680,2022-04-29,5250.0,0.047486033519553,0.3396274559836694,0.0425872049726445,0.0743702996299391,0.4170872311432866,0.6569846602549121,0.3317901952105473,0.0803742289228744,0.0,0.0,5.0,4.0,4.0,0.0,8.0,0.0,0.0,5.0,4.0,-1.0,2,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,conflict,충돌 상태
2022-05,130680,2022-05-31,5946.0,0.1325714285714285,0.2940152339499455,0.0925728565653596,0.1372649027733503,0.3774793513323864,0.6117818809542335,0.2943702943427294,0.0803742289228744,1.0,0.0,0.0,4.0,5.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,0,5,4,False,False,True,False,True,True,False,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.5,과열 후보,neutral_watch,관찰·중립
2022-06,130680,2022-06-30,5638.0,-0.0274279799896498,0.0924239488471225,-0.0241622819163667,0.0398984325286426,0.429797875444747,0.4090142341891356,0.1630662847996715,0.0815092923126421,2.0,0.0,1.0,4.0,6.0,1.0,6.0,0.0,0.0,5.0,4.0,-1.0,4,4,2,True,False,False,False,True,True,False,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,4.0,위험악화,risk_warning,위험 악화 우세
2022-07,130680,2022-07-29,5131.0,-0.0899255054984037,0.0227227426749052,-0.0103478537606201,-0.0622372765708577,0.535406129892121,0.4580019794890176,0.0356275531197557,0.0815092923126421,2.0,0.0,3.0,6.0,6.0,0.0,4.0,0.0,0.0,7.0,6.0,-1.0,6,4,2,True,True,False,False,True,True,False,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.0,강한 위험악화,accident_zone,강한 위험 악화
2022-08,130680,2022-08-31,4972.0,-0.0384838522529491,-0.163807601749075,0.0155021343518308,-0.0538624751429577,0.3919343712834338,0.4447685909200849,-0.1312419727698393,0.0815092923126421,2.0,0.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,6.0,3.0,-3.0,5,1,1,False,False,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,4.5,강한 위험악화,accident_zone,강한 위험 악화
